ï»¿College_id,College_name,survey_year,faculty_name,department_name,levell,programme_id,programme,discipline_group_id,discipline_group,discipline,type,year,id,total_general_total,total_general_females,total_sc_total,total_sc_females,total_st_total,total_st_females,total_obc_total,total_obc_females,total_total_persons,total_total_females,total_remarks_id,pwd_general_total,pwd_general_females,pwd_sc_total,pwd_sc_females,pwd_st_total,pwd_st_females,pwd_obc_total,pwd_obc_females,pwd_total_persons,pwd_total_females,pwd_remarks_id,muslim_minority_general_total,muslim_minority_general_females,muslim_minority_sc_total,muslim_minority_sc_females,muslim_minority_st_total,muslim_minority_st_females,muslim_minority_obc_total,muslim_minority_obc_females,muslim_minority_total_persons,muslim_minority_total_females,muslim_minority_remarks_id,other_minority_general_total,other_minority_general_females,other_minority_sc_total,other_minority_sc_females,other_minority_st_total,other_minority_st_females,other_minority_obc_total,other_minority_obc_females,other_minority_total_persons,other_minority_total_females,other_minority_remarks_id,passion_interest
1344,"Kammavari Sangh Group & Institutions, BANGALORE SOUTH",2015,,Department of Mechanical Engineering,Under Graduate,50,B.E.-Bachelor of Engineering,23,Mechanical Engineering,Mechanical Engineering,Self Financing,3,4505172,40.0,2.0,1.0,0.0,1.0,0.0,16.0,1.0,58,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Interest in solving complex technical problems
* Passion for designing and building structures and machines
* Desire to make a meaningful contribution to society through engineering
* Enjoyment of mathematics, science, and technology
* Appreciation for the beauty and elegance of engineering solutions
* Curiosity about how things work
* Ambition to create innovative and groundbreaking technologies
* Interest in collaborating with others on team projects
* Adaptability and resourcefulness in solving problems
* Strong communication and interpersonal skills"
16472,University College of Engineering Arni,2015,,,Under Graduate,50,B.E.-Bachelor of Engineering,19,Electrical Engineering,ELECTRICAL AND ELECTRONICS ENGINEERING,General,3,4506058,1.0,0.0,9.0,5.0,1.0,0.0,50.0,20.0,61,25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Science and mathematics
* Problem-solving
* Design and innovation
* Technology and engineering
* Building and construction
* Robots and automation
* Electronics and circuits
* Computer science and programming
* Sustainability and the environment
* Teamwork and collaboration
* Leadership and project management"
42673,Malda Women's College,2015,,,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,General,General,2,4506805,251.0,251.0,59.0,59.0,11.0,11.0,23.0,23.0,344,344,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Literature and Language
* History and Culture
* Philosophy and Ethics
* Music and Art
* Social Sciences and Anthropology
* Communication and Media
* Foreign Languages and Linguistics
* Humanities and Liberal Arts"
18815,"Sri Shivaji Arts College, Korpana",2015,,,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,Arts,General,1,4507272,9.0,5.0,9.0,7.0,22.0,14.0,64.0,50.0,104,76,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Literature
* History
* Philosophy
* Foreign Languages
* Sociology
* Anthropology
* Psychology
* Political Science
* Economics
* Art
* Music
* Theatre"
51682,GOVT FIRST GRADE COLLEGE FOR WOMEN,2015,,,Under Graduate,12,B.Com.-Bachelor of Commerce,9,Commerce,Arts,General,1,4507509,0.0,0.0,13.0,13.0,10.0,10.0,46.0,46.0,69,69,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Business management
* Accounting
* Finance
* Economics
* Marketing
* Auditing
* Taxation
* Data analysis
* Investment banking
* Consulting"
31743,"Om Shanti Vigyan College, Bagli",2015,,,Under Graduate,12,B.Com.-Bachelor of Commerce,9,Commerce,commerce,General,1,4507996,3.0,1.0,0.0,0.0,3.0,0.0,18.0,2.0,24,3,,,,,,,,,,0,0,1.0,,,,,,,,,0.0,0.0,1.0,,,,,,,,,0.0,0.0,1.0,"* Keen interest in business and finance
* Strong analytical and problem-solving skills
* Desire to understand the financial aspects of organizations
* Aspiration to pursue a career in accounting, finance, banking, or related fields
* Appreciation of economic principles and their impact on business
* Interest in studying market trends and financial analysis
* Ambitious to become an entrepreneur or business leader
* Passion for understanding the legal aspects of business
* Desire to develop a solid foundation in commercial subjects
* Eagerness to learn about taxation, auditing, and cost accounting"
36980,Government College of Engineering,2015,,,Under Graduate,50,B.E.-Bachelor of Engineering,17,Computer Engineering,COMPUTER SCIENCE AND ENGINEERING,General,2,4508856,0.0,0.0,2.0,1.0,0.0,0.0,10.0,7.0,12,8,,,,,,,,,,0,0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,3.0,"* Interests in solving complex mathematical and scientific problems
* Passion for designing and building innovative solutions
* Desire to improve efficiency and optimize systems
* Interest in the latest technological advancements
* Fascination with the physical world and its workings
* Passion for creating tangible and impactful outcomes
* Interest in collaborating with others to tackle real-world challenges
* Desire to shape the future through technological advancements
* Passion for continuous learning and skill development
* Desire to make a difference in the world through engineering"
11967,Kidderpore College,2015,,,Under Graduate,12,B.Com.-Bachelor of Commerce,9,Commerce,Commerce,General,2,4509019,90.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0,92,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,68.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Business and Finance
* Accounting and Auditing
* Taxation
* Economics
* Management
* Marketing
* Statistics
* Banking and Insurance
* Corporate Laws
* Capital Markets
* Investment Analysis
* Financial Planning
* Business Analytics
* Logistics and Supply Chain Management
* Retail and Distribution Management"
46573,G M E R S MEDICAL COLLEGE DHARPUR,2015,,,Under Graduate,129,M.B.B.S.-Bachelor of Medicine and Bachelor of Surgery,68,General Medicine,Medical subjects,General,1,4509180,87.0,52.0,9.0,4.0,19.0,13.0,35.0,12.0,150,81,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Passion for helping others
* Interest in human biology and health
* Desire to diagnose and treat illnesses
* Curiosity about the human body and its functions
* Commitment to lifelong learning and professional development
* Analytical and critical thinking abilities
* Strong work ethic and time management skills
* Empathy and compassion for others
* Excellent communication and interpersonal skills
* Leadership and teamwork abilities"
27805,"Govt. Degree College, PUTTUR Rural",2015,,,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,Arts,Both,3,4509599,5.0,3.0,7.0,3.0,2.0,1.0,10.0,1.0,24,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Literature and Writing
* Languages
* History
* Philosophy
* Sociology
* Anthropology
* Religion
* Fine Arts
* Music
* Theatre
* Communications
* Journalism"
16493,Sakthi Engineering College,2015,,,Under Graduate,36,B.Tech.-Bachelor of Technology,185,Information Technology,Information Technology,Self Financing,4,4509969,6.0,4.0,6.0,3.0,0.0,0.0,14.0,8.0,26,15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,"* Interest in science and technology
* Desire to solve engineering problems
* Passion for innovation
* Curiosity about how things work
* Ability to apply mathematical and analytical skills to real-world problems
* Interest in design and construction
* Desire to make a difference in the world through technology
* Strong problem-solving abilities
* Analytical and logical thinking skills
* Communication skills
* Teamworking and leadership skills"
49894,EDAVANTA DEGREE COLLEGE (VANASTHALIPURAM),2015,,,Under Graduate,43,B.B.A.-Bachelor of Business Administration,133,Business Administration,business administration,Self Financing,2,4510016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Entrepreneurship
* Business management
* Marketing
* Finance
* Accounting
* Data analytics
* Human resources
* International business
* Leadership
* Innovation"
49762,"VINAYAK COLLEGE, KOTWALI, BIJNOR",2015,,,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,Arts,Self Financing,2,4510109,30.0,22.0,67.0,49.0,0.0,0.0,69.0,53.0,166,124,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* History
* Literature
* Languages
* Philosophy
* Psychology
* Sociology
* Political Science
* Economics
* Anthropology
* Geography
* Art
* Music
* Theater"
49762,"VINAYAK COLLEGE, KOTWALI, BIJNOR",2015,,,Under Graduate,12,B.Com.-Bachelor of Commerce,9,Commerce,COMMERCE,Self Financing,1,4510111,30.0,15.0,45.0,12.0,0.0,0.0,65.0,20.0,140,47,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Accounting and Finance
* Business Management
* Taxation
* Auditing
* Banking
* Economics
* Marketing
* Human Resources
* Data Analysis
* Entrepreneurship"
10188,"BHRATESH COLLEGE OF EDUCATION, BELLAD BAGEWADI",2015,,,Under Graduate,17,B.Ed.-Bachelor of Education,12,Education,B.Ed,Self Financing,1,4510252,20.0,14.0,13.0,8.0,3.0,3.0,64.0,34.0,100,59,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Desire to nurture and empower young minds
* Passion for education and learning
* Interest in child development
* Aspiration to shape the future through teaching
* Belief in the transformative power of education
* Commitment to improving educational opportunities
* Aptitude for communication and interpersonal skills
* Leadership potential
* Organizational and management abilities
* Interest in curriculum design and assessment"
46512,SADGURU SAI COLLEGE ATAPALLI,2015,,,Under Graduate,180,B.Sc.(Hons)-Bachelor of Science (Honors),107,Other Science,"eng,h.sc.ext,res.mang,text & clo,hum.dev,f.sc& nut.",General,3,4510745,0.0,0.0,5.0,5.0,6.0,6.0,1.0,1.0,12,12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Experimentation and research
* Analytical and problem-solving skills
* Curiosity about the natural world
* Desire to explore scientific principles
* Interest in a specific scientific field (e.g., biology, chemistry, physics)"
44038,Berhampore Girls College,2015,,,Under Graduate,176,B.A.(Hons)-Bachelor of Arts (Honors),119,Philosophy,Philosophy,General,3,4511807,31.0,31.0,3.0,3.0,1.0,1.0,5.0,5.0,40,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* History
* Archaeology
* Literature
* Languages
* Sociology
* Psychology
* Philosophy
* Political Science
* Economics
* Visual Arts"
309,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR 013",2015,,,Under Graduate,50,B.E.-Bachelor of Engineering,17,Computer Engineering,Computer Engineering,General,2,4512128,76.0,32.0,10.0,4.0,15.0,10.0,43.0,24.0,144,70,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Interest in problem-solving
* Fascination with technology
* Proficiency in math and science
* Desire to create and build
* Passion for innovation
* Curiosity about the physical world
* Love of learning and exploration
* Ambition to make a difference in society
* Interest in design and optimization
* Desire to be part of the technological revolution"
11897,Shibpur Dinobundhoo Institution (College),2015,,,Under Graduate,180,B.Sc.(Hons)-Bachelor of Science (Honors),104,Physics,Physics,General,3,4512629,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7,0,,,,,,,,,,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,0.0,0.0,1.0,"* Natural sciences (physics, chemistry, biology, etc.)
* Mathematics
* Technology
* Research
* Problem-solving
* Curiosity
* Innovation
* Critical thinking
* Analytical skills
* Intellectual challenges
* High academic achievement
* Future career aspirations in science, medicine, or research"
27081,Cape Institute of Technology,2015,,,Under Graduate,36,B.Tech.-Bachelor of Technology,185,Information Technology,Information Technology,Self Financing,4,4513346,,,,,,,,,39,27,1.0,,,,,,,,,0,0,1.0,,,,,,,,,0.0,0.0,1.0,,,,,,,,,0.0,0.0,1.0,"* Engineering innovation and design
* Solving complex technical problems
* Building and testing new technologies
* Working in a collaborative and interdisciplinary environment
* Applying scientific principles to practical applications
* Designing and developing sustainable solutions
* Pursuing a career in technology
* Enhancing technical skills and knowledge
* Advancing in a technical field
* Satisfying curiosity and intellectual pursuits"
42782,"Shri Shirdi Sai Baba PG College, Kishangarh",2015,,,Under Graduate,30,B.Sc.-Bachelor of Science,171,Science,Science,General,2,4514409,14.0,6.0,33.0,11.0,4.0,0.0,114.0,50.0,165,67,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Science curiosity and exploration
* Understanding the natural world and its principles
* Interest in scientific research and experimentation
* Aspiring to pursue careers in STEM fields (Science, Technology, Engineering, and Mathematics)
* Fascination with biology, chemistry, physics, geology, or other scientific disciplines
* Desire to gain a strong foundation in scientific knowledge and methodologies
* Exploration of science-related industries and advancements
* Passion for unraveling scientific puzzles and mysteries
* Curiosity about the latest scientific discoveries and theories
* Interest in applying scientific principles to solve real-world problems"
52303,"Government General Degree College, Rajarhat",2015,,,Under Graduate,30,B.Sc.-Bachelor of Science,171,Science,Chemistry,General,3,4514699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Passion for science and technology
* Interest in pursuing research and innovation
* Desire to understand the natural world and its phenomena
* Curiosity about the fundamentals of science
* Aspiration to develop analytical and critical thinking skills
* Drive to solve scientific problems and make discoveries
* Interest in exploring careers in science, research, or academia
* Passion for laboratory work and experimentation
* Appreciation for the beauty and elegance of scientific principles
* Desire to contribute to scientific knowledge and advancement"
9021,"260097-ALI-ALLANA COLLEGE OF PHARMACY, AKKALKUWA.",2015,,Pharmacy,Under Graduate,27,B.Pharm.-Bachelor of Pharmacy,76,Pharmacy,Pharmacy,Self Financing,3,4516539,43.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,44,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Drug development and design
* Pharmaceutical industry
* Drug delivery systems
* Pharmacotherapy
* Medicinal chemistry
* Clinical pharmacy
* Pharmaceutical research
* Healthcare management
* Biopharmaceuticals
* Pharmacology"
38949,"Dr. B. Lal Institute of Biotechnology, Jaipur",2015,,,Under Graduate,30,B.Sc.-Bachelor of Science,171,Science,Biotechnology,Self Financing,1,4517833,42.0,20.0,4.0,0.0,1.0,1.0,14.0,6.0,61,27,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,"* **Science:**
    * Physics
    * Chemistry
    * Biology
    * Mathematics
    * Computer Science
* **Research:**
    * Scientific discovery
    * Innovation
    * Problem-solving
* **Education:**
    * Teaching
    * Research
    * Educational policy
* **Medicine:**
    * Pre-medical studies
    * Health sciences
    * Nursing
* **Engineering:**
    * Electrical engineering
    * Mechanical engineering
    * Chemical engineering
* **Technology:**
    * Software development
    * Data science
    * Biotechnology
* **Environmental studies:**
    * Sustainability
    * Conservation
    * Climate change
* **Social sciences:**
    * Psychology
    * Sociology
    * Economics
* **Business:**
    * Finance
    * Marketing
    * Management
* **Art and design:**
    * Graphic design
    * Architecture
    * Landscape design
* **Writing:**
    * Science writing
    * Journalism
    * Creative writing"
49363,"ASHOK MAHAVIDYALAYA, AMA PANDEY (BHARAT NAGAR), BASTI",2015,,,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,Arts,Self Financing,2,4519212,31.0,23.0,8.0,5.0,0.0,0.0,59.0,32.0,98,60,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Literature and language
* History and culture
* Philosophy and religion
* Fine arts and music
* Communication and media studies
* Social sciences and psychology
* Humanities and critical thinking
* Writing and research
* Liberal arts and general education
* Personal and intellectual growth"
25204,"Modi Institute of Technology,Kota",2015,,,Under Graduate,36,B.Tech.-Bachelor of Technology,17,Computer Engineering,Computer Engineering,Self Financing,2,4519567,18.0,9.0,5.0,2.0,1.0,0.0,4.0,2.0,28,13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,"* Interest in technology and engineering
* Passion for innovation and problem-solving
* Desire to develop technical skills
* Ambition to pursue a career in technology
* Interest in applied sciences
* Passion for building and designing
* Fascination with computers and software
* Aspiration to work in the tech industry
* Curiosity about the latest technological advancements
* Drive to make a difference through technology"
36974,Institute of Road and Transport Technology,2015,,ELECTRONICS AND COMMUNICATION ENGINEERING,Under Graduate,50,B.E.-Bachelor of Engineering,20,Electronics Engineering,ELECTRONICS AND COMMUNICATION ENGINEERING,Self Financing,2,4520012,54.0,29.0,12.0,10.0,0.0,0.0,0.0,0.0,66,39,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Interest in science, technology, engineering, and mathematics (STEM)
* Passion for solving problems and creating innovative solutions
* Desire to design and build complex systems
* Interest in the application of engineering principles to real-world challenges
* Curiosity about the latest advancements in technology
* Desire to pursue a career in the engineering field
* Aspiration to make a positive impact on society through engineering
* Interest in working in a collaborative and interdisciplinary environment
* Passion for learning and continuously expanding knowledge
* Desire to develop critical thinking and problem-solving abilities"
1012,M.J.KUNDALIYA EDUCATION & PHYSICAL EDUCATION COLLEGE-RAJKOT,2015,,,Under Graduate,17,B.Ed.-Bachelor of Education,12,Education,Education,Self Financing,1,4520128,23.0,23.0,8.0,8.0,1.0,1.0,18.0,18.0,50,50,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Desire to nurture and educate young minds
* Passion for teaching and making a difference in students' lives
* Interest in developing and implementing effective teaching strategies
* Commitment to learner-centered education
* Aspiration to enhance knowledge and understanding of educational theories and practices
* Desire to acquire specialized skills in teaching particular subjects or educational contexts
* Aim to advance in a career in the field of education
* Interest in fostering inclusive and equitable learning environments
* Ambition to conduct educational research or pursue further education in the field
* Passion for working with diverse student populations"
25042,M.A.R. College of Engineering and Technology,2015,,,Under Graduate,50,B.E.-Bachelor of Engineering,16,Civil Engineering,CIVIL ENGINEERING,Self Financing,2,4520444,31.0,3.0,4.0,0.0,1.0,1.0,33.0,6.0,69,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,12.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,9.0,1.0,,"* Interest in solving complex mathematical problems
* Passion for designing and building things
* Fascination with science and technology
* Desire to make a difference in the world through engineering solutions
* Interest in working collaboratively on projects
* Enjoyment of learning about new technologies
* Appreciation of the role of engineering in modern society
* Desire to pursue a career in a high-tech field
* Curiosity about the inner workings of the physical world
* Interest in using engineering principles to improve people's lives"
37099,Erode Sengunthar Engineering College,2015,,ELECTRONICS AND INSTRUMENTATION ENGINEERING,Under Graduate,50,B.E.-Bachelor of Engineering,26,Other Engineering & Technology,ELECTRONICS AND INSTRUMENTATION ENGINEERING,Self Financing,3,4520685,2.0,0.0,1.0,0.0,0.0,0.0,36.0,5.0,39,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Curiosity about the principles and applications of engineering
* Fascination with solving complex technical problems
* Passion for designing, building, and testing new technologies
* Interest in mathematics, physics, and chemistry
* Strong analytical and problem-solving skills
* Desire to make a tangible impact on the world through engineering solutions
* Appreciation for teamwork and collaborative problem-solving
* Passion for innovation and creating new technologies
* Interest in using engineering principles to address societal challenges
* Aspiration to contribute to the advancement of engineering knowledge and practice"
44783,Kabi Nazrul College,2015,,,Under Graduate,12,B.Com.-Bachelor of Commerce,9,Commerce,Commerce,General,2,4520803,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Financial management
* Accounting and auditing
* Taxation
* Economics
* Business administration
* Banking and finance
* Management information systems
* Marketing
* Entrepreneurship
* Financial planning"
44631,Khatra Adibasi Mahavidyalaya,2015,,,Under Graduate,176,B.A.(Hons)-Bachelor of Arts (Honors),50,Other Indian Languages,Santali Honours,General,1,4522320,5.0,2.0,2.0,2.0,46.0,20.0,0.0,0.0,53,24,,,,,,,,,,0,0,1.0,,,,,,,,,0.0,0.0,1.0,,,,,,,,,0.0,0.0,1.0,"* Literature
* History
* Geography
* Sociology
* Political Science
* Economics
* Philosophy
* Psychology
* Art
* Music
* Theatre
* Dance
* French
* Spanish
* German
* Italian
* Russian
* Chinese
* Japanese"
11953,Raja Peary Mohan College,2015,,B.Sc General,Under Graduate,30,B.Sc.-Bachelor of Science,171,Science,Science,General,3,4520951,92.0,57.0,7.0,4.0,1.0,1.0,3.0,1.0,103,63,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Science and technology
* Research and experimentation
* Problem-solving and critical thinking
* Exploration and discovery
* Mathematics and computation
* Physics and engineering
* Chemistry and materials science
* Biology and life sciences
* Environmental studies and sustainability
* Health sciences and medicine
* Data analysis and machine learning
* Artificial intelligence and robotics"
44744,Chandernagore Government College,2015,,,Under Graduate,176,B.A.(Hons)-Bachelor of Arts (Honors),111,History,History,General,1,4521303,28.0,20.0,14.0,8.0,1.0,0.0,7.0,4.0,50,32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* History
* Literature
* Philosophy
* Sociology
* Political Science
* Economics
* Psychology
* Anthropology
* Archaeology
* Classics
* Linguistics
* Music
* Art History
* Theatre Studies
* Film Studies"
44744,Chandernagore Government College,2015,,,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,Arts,General,2,4521318,241.0,181.0,135.0,51.0,16.0,4.0,27.0,9.0,419,245,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,,80.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,37.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Literature
* History
* Philosophy
* Languages
* Culture
* Social Sciences
* Creative Writing
* Art History
* Performance Arts
* Music"
57,"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT 042",2015,,,Under Graduate,50,B.E.-Bachelor of Engineering,16,Civil Engineering,Civil Engineering,Self Financing,1,4522067,46.0,5.0,3.0,0.0,6.0,4.0,11.0,7.0,66,16,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,"* Aspiration to design, build, and maintain complex systems
* Fascination with physics, mechanics, and mathematics
* Interest in solving real-world problems using technological solutions
* Desire to make a tangible impact on society through engineering advancements
* Passion for innovation and creating new technologies
* Appreciation for precision, accuracy, and attention to detail
* Strong logical and analytical thinking skills
* Curiosity about how machines and systems operate
* Interest in working with a team to achieve common goals
* Desire to specialize in a specific field of engineering, such as electrical, mechanical, or civil engineering"
12010,Ramsaday College,2015,,Department of Zoology,Under Graduate,180,B.Sc.(Hons)-Bachelor of Science (Honors),106,Zoology,Science,General,2,4522552,31.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,33,18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Science and technology
* Research and academia
* Engineering and medicine
* Mathematics and statistics
* Physics and chemistry
* Biology and biotechnology
* Environmental science
* Data analysis and computer science
* Economics and finance
* Psychology and neuroscience"
